SEASON,ROUND,DATE,HOME TEAM,AWAY TEAM,VENUE,TIME,GAME DATA SOURCE,Match ID,Footy Info,Squiggle
2025,ROUND 24,Thursday August 21,Essendon ,Carlton ,MCG,7.30pm,https://www.afl.com.au/afl/matches/7164,CD_M20250142407,https://www.footyinfo.com/match/afl/2025/round-24/essendon-vs-carlton-18669,https://squiggle.com.au/game/?gid=37293
2025,ROUND 24,Friday August 22,Collingwood ,Melbourne ,MCG,7.10pm,https://www.afl.com.au/afl/matches/7165,CD_M20250142405,https://www.footyinfo.com/match/afl/2025/round-24/collingwood-vs-melbourne-18667,https://squiggle.com.au/game/?gid=37291
2025,ROUND 24,Friday August 22,Port Adelaide,Gold Coast Suns ,Adelaide Oval,8.10pm,https://www.afl.com.au/afl/matches/7169,CD_M20250142401,https://www.footyinfo.com/match/afl/2025/round-24/port-adelaide-vs-gold-coast-18671,https://squiggle.com.au/game/?gid=37295
2025,ROUND 24,Saturday August 23,North Melbourne ,Adelaide Crows,Marvel Stadium,1.20pm,https://www.afl.com.au/afl/matches/7166,CD_M20250142403,https://www.footyinfo.com/match/afl/2025/round-24/north-melbourne-vs-adelaide-18665,https://squiggle.com.au/game/?gid=37289
2025,ROUND 24,Saturday August 23, Richmond,Geelong Cats ,MCG,4.15pm,https://www.afl.com.au/afl/matches/7167,CD_M20250142406,https://www.footyinfo.com/match/afl/2025/round-24/richmond-vs-geelong-18668,https://squiggle.com.au/game/?gid=37289
2025,ROUND 24,Saturday August 23, West Coast Eagles,Sydney Swans ,Optus Stadium,7.35pm,https://www.afl.com.au/afl/matches/7170,CD_M20250142408,https://www.footyinfo.com/match/afl/2025/round-24/west-coast-vs-sydney-18672,https://squiggle.com.au/game/?gid=37289
2025,ROUND 24,Sunday August 24, GWS Giants, St Kilda,ENGIE Stadium,12:20pm,https://www.afl.com.au/afl/matches/7168,CD_M20250142402,https://www.footyinfo.com/match/afl/2025/round-24/gws-vs-st-kilda-18664,https://squiggle.com.au/game/?gid=37288
2025,ROUND 24,Sunday August 24,Western Bulldogs , Fremantle,Marvel Stadium,3.15pm,https://www.afl.com.au/afl/matches/7171,CD_M20250142404,https://www.footyinfo.com/match/afl/2025/round-24/western-bulldogs-vs-fremantle-18666,https://squiggle.com.au/game/?gid=37290
2025,ROUND 24,Sunday August 24, Brisbane Lions, Hawthorn,Gabba,7.20pm,https://www.afl.com.au/afl/matches/7163,CD_M20250142409,https://www.footyinfo.com/match/afl/2025/round-24/brisbane-vs-hawthorn-18670,https://squiggle.com.au/game/?gid=37294
